CustomerID,InvoiceDate
13636.0,2021-04-13
16333.0,2021-04-13
15601.0,2021-04-13
12949.0,2021-04-13
12569.0,2021-04-13
,2021-04-13
14854.0,2021-04-13
13124.0,2021-04-13
16162.0,2021-04-13
15356.0,2021-04-13
15482.0,2021-04-15
18109.0,2021-04-15
17085.0,2021-04-15
17381.0,2021-04-15
13269.0,2021-04-15
16678.0,2021-04-15
17050.0,2021-04-15
17337.0,2021-04-15
17758.0,2021-04-15
14023.0,2021-04-15
17648.0,2021-04-16
15493.0,2021-04-16
13319.0,2021-04-16
14895.0,2021-04-16
12471.0,2021-04-16
13004.0,2021-04-16
13294.0,2021-04-16
15289.0,2021-04-16
16422.0,2021-04-16
17774.0,2021-04-16
18185.0,2021-04-16
15311.0,2021-04-16
15756.0,2021-04-16
14747.0,2021-04-16
14719.0,2021-04-16
13015.0,2021-04-16
14410.0,2021-04-16
17716.0,2021-04-16
,2021-04-16
15838.0,2021-04-16
17848.0,2021-04-16
12779.0,2021-04-17
13013.0,2021-04-17
15572.0,2021-04-17
12348.0,2021-04-17
12744.0,2021-04-17
14646.0,2021-04-17
17596.0,2021-04-17
15727.0,2021-04-17
13798.0,2021-04-17
14535.0,2021-04-17
13089.0,2021-04-17
12753.0,2021-04-17
,2021-04-17
17470.0,2021-04-17
17841.0,2021-04-17
15244.0,2021-04-17
17492.0,2021-04-17
13468.0,2021-04-17
16161.0,2021-04-18
17783.0,2021-04-18
17811.0,2021-04-18
13863.0,2021-04-18
15917.0,2021-04-18
15529.0,2021-04-18
16241.0,2021-04-18
,2021-04-18
14606.0,2021-04-18
15311.0,2021-04-18
13491.0,2021-04-18
14911.0,2021-04-18
14587.0,2021-04-18
14534.0,2021-04-18
13771.0,2021-04-18
17690.0,2021-04-18
17906.0,2021-04-18
18272.0,2021-04-19
13731.0,2021-04-19
12580.0,2021-04-19
12347.0,2021-04-19
15530.0,2021-04-19
14667.0,2021-04-19
15910.0,2021-04-19
14465.0,2021-04-19
14903.0,2021-04-19
15800.0,2021-04-19
15916.0,2021-04-19
16469.0,2021-04-19
17735.0,2021-04-19
13005.0,2021-04-19
15694.0,2021-04-19
14395.0,2021-04-19
17869.0,2021-04-19
13230.0,2021-04-19
,2021-04-19
14619.0,2021-04-20
16643.0,2021-04-20
14246.0,2021-04-20
18040.0,2021-04-20
14924.0,2021-04-20
12705.0,2021-04-20
15109.0,2021-04-20
13911.0,2021-04-20
16010.0,2021-04-20
14243.0,2021-04-20
16558.0,2021-04-20
12999.0,2021-04-20
18036.0,2021-04-20
13178.0,2021-04-20
14030.0,2021-04-20
15874.0,2021-04-20
17054.0,2021-04-20
13078.0,2021-04-20
13265.0,2021-04-20
16873.0,2021-04-20
,2021-04-20
15311.0,2021-04-22
18118.0,2021-04-22
16889.0,2021-04-22
15038.0,2021-04-22
16931.0,2021-04-22
13606.0,2021-04-22
17372.0,2021-04-22
13570.0,2021-04-22
13632.0,2021-04-22
15665.0,2021-04-22
15547.0,2021-04-22
15655.0,2021-04-22
14504.0,2021-04-22
13956.0,2021-04-22
14286.0,2021-04-23
,2021-04-23
12428.0,2021-04-23
14541.0,2021-04-23
17841.0,2021-04-23
17611.0,2021-04-23
17799.0,2021-04-23
15867.0,2021-04-23
16409.0,2021-04-23
,2021-04-24
13655.0,2021-04-24
15240.0,2021-04-24
18109.0,2021-04-24
13700.0,2021-04-24
14669.0,2021-04-24
13268.0,2021-04-24
17160.0,2021-04-24
17972.0,2021-04-24
12463.0,2021-04-24
13458.0,2021-04-24
17511.0,2021-04-24
13157.0,2021-04-24
12854.0,2021-04-24
16729.0,2021-04-24
17180.0,2021-04-24
17576.0,2021-04-24
18231.0,2021-04-25
13717.0,2021-04-25
18236.0,2021-04-25
13138.0,2021-04-25
16333.0,2021-04-25
13740.0,2021-04-25
13534.0,2021-04-25
15230.0,2021-04-25
13544.0,2021-04-25
12766.0,2021-04-25
17589.0,2021-04-25
13122.0,2021-04-25
16175.0,2021-04-25
15855.0,2021-04-25
14834.0,2021-04-25
17511.0,2021-04-25
16348.0,2021-04-25
15640.0,2021-04-25
14367.0,2021-04-25
13221.0,2021-04-25
16131.0,2021-04-26
17058.0,2021-04-26
17704.0,2021-04-26
17841.0,2021-04-26
17865.0,2021-04-26
15005.0,2021-04-26
15039.0,2021-04-26
14606.0,2021-04-26
13772.0,2021-04-26
,2021-04-26
12853.0,2021-04-26
13317.0,2021-04-26
14390.0,2021-04-26
16933.0,2021-04-26
15769.0,2021-04-26
12477.0,2021-04-26
16520.0,2021-04-26
12637.0,2021-04-26
17362.0,2021-04-26
13989.0,2021-04-26
12569.0,2021-04-26
15235.0,2021-04-26
12662.0,2021-04-26
14163.0,2021-04-26
17142.0,2021-04-26
13230.0,2021-04-26
16806.0,2021-04-26
13952.0,2021-04-27
14796.0,2021-04-27
13090.0,2021-04-27
,2021-04-27
13468.0,2021-04-27
18079.0,2021-04-27
15498.0,2021-04-27
14700.0,2021-04-27
13048.0,2021-04-27
16686.0,2021-04-27
18094.0,2021-04-27
12383.0,2021-04-27
17367.0,2021-04-27
15246.0,2021-04-27
13742.0,2021-04-27
17389.0,2021-04-27
14156.0,2021-04-29
18213.0,2021-04-29
17920.0,2021-04-29
13854.0,2021-04-29
15985.0,2021-04-29
13089.0,2021-04-29
12681.0,2021-04-29
16193.0,2021-04-29
15172.0,2021-04-29
16085.0,2021-04-29
14524.0,2021-04-29
12748.0,2021-04-29
12997.0,2021-04-29
15745.0,2021-04-29
12878.0,2021-04-29
17582.0,2021-04-29
13951.0,2021-04-29
15555.0,2021-04-29
13474.0,2021-04-29
13018.0,2021-04-29
14227.0,2021-04-30
15491.0,2021-04-30
17841.0,2021-04-30
17284.0,2021-04-30
16746.0,2021-04-30
15265.0,2021-04-30
12407.0,2021-04-30
13871.0,2021-04-30
16033.0,2021-04-30
,2021-04-30
18116.0,2021-04-30
16458.0,2021-04-30
16550.0,2021-04-30
18009.0,2021-04-30
16700.0,2021-04-30
15769.0,2021-04-30
17338.0,2021-04-30
15625.0,2021-04-30
16729.0,2021-04-30
17054.0,2021-04-30
15311.0,2021-04-30
18069.0,2021-04-30
16928.0,2021-04-30
14631.0,2021-04-30
14502.0,2021-04-30
14352.0,2021-05-01
16628.0,2021-05-01
14672.0,2021-05-01
12476.0,2021-05-01
14606.0,2021-05-01
,2021-05-01
13266.0,2021-05-01
16919.0,2021-05-01
14502.0,2021-05-01
12585.0,2021-05-01
14201.0,2021-05-01
13184.0,2021-05-01
16633.0,2021-05-01
14298.0,2021-05-01
17449.0,2021-05-01
14415.0,2021-05-01
14152.0,2021-05-01
15436.0,2021-05-01
15078.0,2021-05-02
17719.0,2021-05-02
17450.0,2021-05-02
15159.0,2021-05-02
,2021-05-02
17548.0,2021-05-02
16103.0,2021-05-02
15039.0,2021-05-02
17567.0,2021-05-02
15805.0,2021-05-02
16558.0,2021-05-02
13485.0,2021-05-02
17211.0,2021-05-02
17115.0,2021-05-02
17402.0,2021-05-02
16676.0,2021-05-02
17946.0,2021-05-02
17530.0,2021-05-02
17841.0,2021-05-03
15034.0,2021-05-03
14759.0,2021-05-03
14711.0,2021-05-03
13505.0,2021-05-03
16553.0,2021-05-03
14298.0,2021-05-03
12354.0,2021-05-03
17061.0,2021-05-03
13263.0,2021-05-03
17718.0,2021-05-03
17630.0,2021-05-03
13748.0,2021-05-03
12664.0,2021-05-03
16146.0,2021-05-03
17109.0,2021-05-03
12708.0,2021-05-03
,2021-05-03
14189.0,2021-05-03
17179.0,2021-05-03
18283.0,2021-05-03
14961.0,2021-05-03
14031.0,2021-05-03
14512.0,2021-05-03
15810.0,2021-05-03
14562.0,2021-05-03
,2021-05-08
13209.0,2021-05-08
16442.0,2021-05-08
14640.0,2021-05-08
15581.0,2021-05-08
17613.0,2021-05-08
18144.0,2021-05-08
13230.0,2021-05-08
16823.0,2021-05-08
18183.0,2021-05-08
15145.0,2021-05-08
18220.0,2021-05-09
17954.0,2021-05-09
15640.0,2021-05-09
17841.0,2021-05-09
12621.0,2021-05-09
16965.0,2021-05-09
14235.0,2021-05-09
13285.0,2021-05-09
13637.0,2021-05-09
16755.0,2021-05-09
15005.0,2021-05-09
14298.0,2021-05-09
13468.0,2021-05-09
16145.0,2021-05-09
17725.0,2021-05-09
,2021-05-09
14298.0,2021-05-10
16814.0,2021-05-10
12437.0,2021-05-10
15514.0,2021-05-10
13229.0,2021-05-10
17720.0,2021-05-10
17874.0,2021-05-10
17160.0,2021-05-10
15508.0,2021-05-10
15622.0,2021-05-10
,2021-05-10
15311.0,2021-05-10
18272.0,2021-05-10
14800.0,2021-05-13
15708.0,2021-05-13
14304.0,2021-05-13
12524.0,2021-05-13
15376.0,2021-05-13
15407.0,2021-05-13
14655.0,2021-05-13
12598.0,2021-05-15
,2021-05-15
17841.0,2021-05-15
17422.0,2021-05-15
16609.0,2021-05-15
15696.0,2021-05-15
15048.0,2021-05-15
12643.0,2021-05-15
13089.0,2021-05-15
14911.0,2021-05-15
16746.0,2021-05-15
13668.0,2021-05-15
15582.0,2021-05-15
14711.0,2021-05-15
14245.0,2021-05-16
13268.0,2021-05-16
17511.0,2021-05-16
12569.0,2021-05-16
12645.0,2021-05-16
13524.0,2021-05-16
15128.0,2021-05-16
14173.0,2021-05-16
13731.0,2021-05-16
12836.0,2021-05-16
15027.0,2021-05-16
13037.0,2021-05-16
14336.0,2021-05-16
12540.0,2021-05-16
16422.0,2021-05-17
13762.0,2021-05-17
15838.0,2021-05-17
16949.0,2021-05-17
13883.0,2021-05-17
15061.0,2021-05-17
15023.0,2021-05-17
15841.0,2021-05-17
15005.0,2021-05-17
12868.0,2021-05-17
,2021-05-17
14099.0,2021-05-17
15491.0,2021-05-17
14713.0,2021-05-17
12451.0,2021-05-17
13969.0,2021-05-17
14776.0,2021-05-17
13081.0,2021-05-18
13952.0,2021-05-18
15235.0,2021-05-18
14796.0,2021-05-18
15062.0,2021-05-18
15874.0,2021-05-18
16729.0,2021-05-18
13475.0,2021-05-18
17800.0,2021-05-18
17516.0,2021-05-18
17604.0,2021-05-18
13741.0,2021-05-18
,2021-05-18
15552.0,2021-05-18
17364.0,2021-05-18
15194.0,2021-05-18
16621.0,2021-05-20
15796.0,2021-05-20
16807.0,2021-05-20
16121.0,2021-05-20
16928.0,2021-05-20
13642.0,2021-05-20
15059.0,2021-05-20
13561.0,2021-05-20
15704.0,2021-05-20
14040.0,2021-05-20
14684.0,2021-05-20
16007.0,2021-05-20
15421.0,2021-05-20
16232.0,2021-05-20
14224.0,2021-05-20
15092.0,2021-05-20
14507.0,2021-05-20
13911.0,2021-05-20
17410.0,2021-05-20
17323.0,2021-05-20
12700.0,2021-05-20
17231.0,2021-05-20
13003.0,2021-05-21
15673.0,2021-05-21
13004.0,2021-05-21
13394.0,2021-05-21
15932.0,2021-05-21
13971.0,2021-05-21
17634.0,2021-05-21
16839.0,2021-05-21
16729.0,2021-05-21
12355.0,2021-05-21
13752.0,2021-05-21
12867.0,2021-05-21
16503.0,2021-05-21
,2021-05-21
14541.0,2021-05-21
17315.0,2021-05-22
13320.0,2021-05-22
13098.0,2021-05-22
12843.0,2021-05-22
18242.0,2021-05-22
16696.0,2021-05-22
17581.0,2021-05-22
14680.0,2021-05-22
16306.0,2021-05-22
15311.0,2021-05-22
14505.0,2021-05-22
17700.0,2021-05-22
17841.0,2021-05-22
16525.0,2021-05-22
14078.0,2021-05-22
12592.0,2021-05-22
14591.0,2021-05-22
15756.0,2021-05-22
12712.0,2021-05-22
14534.0,2021-05-22
,2021-05-22
14051.0,2021-05-22
16710.0,2021-05-22
12749.0,2021-05-22
16320.0,2021-05-22
14462.0,2021-05-22
13098.0,2021-05-23
16837.0,2021-05-23
17428.0,2021-05-23
14573.0,2021-05-23
15615.0,2021-05-23
17677.0,2021-05-23
16644.0,2021-05-23
18118.0,2021-05-23
14056.0,2021-05-23
15296.0,2021-05-23
14277.0,2021-05-23
12748.0,2021-05-23
17664.0,2021-05-23
14649.0,2021-05-23
12731.0,2021-05-23
14748.0,2021-05-23
,2021-05-23
14646.0,2021-05-24
16244.0,2021-05-24
16033.0,2021-05-24
16116.0,2021-05-24
16745.0,2021-05-24
15489.0,2021-05-24
16743.0,2021-05-24
13477.0,2021-05-24
14021.0,2021-05-24
12590.0,2021-05-24
14853.0,2021-05-24
17658.0,2021-05-24
17315.0,2021-05-24
13601.0,2021-05-24
14390.0,2021-05-24
,2021-05-24
12757.0,2021-05-24
17337.0,2021-05-24
12471.0,2021-05-25
16422.0,2021-05-25
15251.0,2021-05-25
17886.0,2021-05-25
17238.0,2021-05-25
13018.0,2021-05-25
16871.0,2021-05-25
15529.0,2021-05-25
16180.0,2021-05-25
15382.0,2021-05-25
15907.0,2021-05-25
,2021-05-25
14226.0,2021-05-25
13089.0,2021-05-25
17841.0,2021-05-25
14194.0,2021-05-25
17400.0,2021-05-25
16206.0,2021-05-27
,2021-05-27
14689.0,2021-05-27
15440.0,2021-05-27
17107.0,2021-05-27
13232.0,2021-05-27
13183.0,2021-05-27
15033.0,2021-05-27
15164.0,2021-05-27
13752.0,2021-05-27
17758.0,2021-05-27
14911.0,2021-05-27
16877.0,2021-05-27
15813.0,2021-05-28
14156.0,2021-05-28
12674.0,2021-05-28
13777.0,2021-05-28
15358.0,2021-05-28
13408.0,2021-05-28
13018.0,2021-05-28
16293.0,2021-05-28
16642.0,2021-05-28
14952.0,2021-05-28
16729.0,2021-05-28
14911.0,2021-05-28
12871.0,2021-05-28
18118.0,2021-05-28
14038.0,2021-05-28
15044.0,2021-05-28
17288.0,2021-05-28
14888.0,2021-05-28
13456.0,2021-05-28
16710.0,2021-05-28
,2021-05-28
17841.0,2021-05-28
14952.0,2021-05-29
13871.0,2021-05-29
17519.0,2021-05-29
16316.0,2021-05-29
17147.0,2021-05-29
13488.0,2021-05-29
16218.0,2021-05-29
15093.0,2021-05-29
15730.0,2021-05-29
13310.0,2021-05-29
12949.0,2021-05-29
17220.0,2021-05-29
17515.0,2021-05-29
,2021-05-29
15005.0,2021-05-29
15570.0,2021-05-29
15123.0,2021-05-29
15855.0,2021-05-29
17511.0,2021-05-29
12415.0,2021-05-29
12474.0,2021-05-29
17702.0,2021-05-29
17287.0,2021-05-30
16422.0,2021-05-30
18260.0,2021-05-30
14282.0,2021-05-30
16684.0,2021-05-30
16818.0,2021-05-30
13572.0,2021-05-30
12679.0,2021-05-30
13993.0,2021-05-30
14407.0,2021-05-30
15811.0,2021-05-30
16814.0,2021-05-30
13719.0,2021-05-30
14009.0,2021-05-30
14565.0,2021-05-30
16389.0,2021-05-30
18097.0,2021-05-30
14911.0,2021-05-30
17389.0,2021-05-30
15311.0,2021-05-30
,2021-05-30
12481.0,2021-05-31
14895.0,2021-05-31
16647.0,2021-05-31
13627.0,2021-05-31
15630.0,2021-05-31
18145.0,2021-05-31
,2021-05-31
17865.0,2021-05-31
17871.0,2021-05-31
14442.0,2021-05-31
12957.0,2021-05-31
17346.0,2021-05-31
15189.0,2021-05-31
12620.0,2021-05-31
16782.0,2021-05-31
16813.0,2021-05-31
14505.0,2021-05-31
17841.0,2021-05-31
15862.0,2021-05-31
15394.0,2021-05-31
14733.0,2021-05-31
15791.0,2021-05-31
17560.0,2021-05-31
13658.0,2021-05-31
14911.0,2021-05-31
14292.0,2021-05-31
12951.0,2021-05-31
18109.0,2021-05-31
16146.0,2021-06-01
17416.0,2021-06-01
17926.0,2021-06-01
17381.0,2021-06-01
14112.0,2021-06-01
14334.0,2021-06-01
18055.0,2021-06-01
15601.0,2021-06-01
12935.0,2021-06-01
13308.0,2021-06-01
13243.0,2021-06-01
15410.0,2021-06-01
16497.0,2021-06-01
12415.0,2021-06-01
15095.0,2021-06-01
,2021-06-01
18287.0,2021-06-03
12916.0,2021-06-03
15281.0,2021-06-03
13555.0,2021-06-03
14546.0,2021-06-03
14878.0,2021-06-03
18125.0,2021-06-03
13527.0,2021-06-03
14837.0,2021-06-03
12567.0,2021-06-03
14769.0,2021-06-03
14647.0,2021-06-03
15555.0,2021-06-03
12705.0,2021-06-03
14711.0,2021-06-03
13668.0,2021-06-03
15724.0,2021-06-03
15292.0,2021-06-03
13758.0,2021-06-03
13339.0,2021-06-04
13988.0,2021-06-04
12360.0,2021-06-04
12583.0,2021-06-04
12708.0,2021-06-04
14911.0,2021-06-04
14049.0,2021-06-04
18283.0,2021-06-04
17841.0,2021-06-04
14573.0,2021-06-04
13078.0,2021-06-04
16033.0,2021-06-04
15311.0,2021-06-04
13223.0,2021-06-04
16422.0,2021-06-04
14903.0,2021-06-04
13831.0,2021-06-04
17686.0,2021-06-04
,2021-06-04
15434.0,2021-06-04
15734.0,2021-06-04
13737.0,2021-06-04
17920.0,2021-06-04
13523.0,2021-06-05
15132.0,2021-06-05
16992.0,2021-06-05
13267.0,2021-06-05
17659.0,2021-06-05
13842.0,2021-06-05
17365.0,2021-06-05
18202.0,2021-06-05
13771.0,2021-06-05
16919.0,2021-06-05
16327.0,2021-06-05
15819.0,2021-06-05
14163.0,2021-06-05
13213.0,2021-06-05
17375.0,2021-06-05
17389.0,2021-06-05
,2021-06-05
15042.0,2021-06-05
17841.0,2021-06-05
15194.0,2021-06-06
16091.0,2021-06-06
,2021-06-06
15804.0,2021-06-06
13317.0,2021-06-06
14593.0,2021-06-06
15039.0,2021-06-06
15882.0,2021-06-06
13268.0,2021-06-06
16763.0,2021-06-06
16133.0,2021-06-06
15311.0,2021-06-06
12562.0,2021-06-06
12779.0,2021-06-06
12924.0,2021-06-06
12839.0,2021-06-06
14985.0,2021-06-06
13599.0,2021-06-06
15203.0,2021-06-06
14009.0,2021-06-06
14415.0,2021-06-06
14085.0,2021-06-06
16448.0,2021-06-06
16678.0,2021-06-07
15658.0,2021-06-07
12654.0,2021-06-07
16837.0,2021-06-07
12987.0,2021-06-07
15005.0,2021-06-07
15852.0,2021-06-07
16609.0,2021-06-07
17550.0,2021-06-07
15622.0,2021-06-07
14646.0,2021-06-07
16092.0,2021-06-07
18232.0,2021-06-07
14056.0,2021-06-07
14740.0,2021-06-07
13911.0,2021-06-07
15172.0,2021-06-08
15249.0,2021-06-08
13488.0,2021-06-08
14194.0,2021-06-08
17345.0,2021-06-08
16275.0,2021-06-08
13018.0,2021-06-08
14338.0,2021-06-08
12876.0,2021-06-08
15311.0,2021-06-08
17841.0,2021-06-08
18242.0,2021-06-08
14447.0,2021-06-08
14227.0,2021-06-08
,2021-06-08
17961.0,2021-06-08
14031.0,2021-06-08
17819.0,2021-06-10
15046.0,2021-06-10
14823.0,2021-06-10
17051.0,2021-06-10
18109.0,2021-06-10
15547.0,2021-06-10
18232.0,2021-06-12
13549.0,2021-06-12
16656.0,2021-06-12
17450.0,2021-06-12
16814.0,2021-06-12
16801.0,2021-06-12
13900.0,2021-06-12
16483.0,2021-06-12
12540.0,2021-06-12
12682.0,2021-06-12
17454.0,2021-06-12
12790.0,2021-06-12
12594.0,2021-06-12
18231.0,2021-06-12
16023.0,2021-06-12
17841.0,2021-06-12
17725.0,2021-06-12
13571.0,2021-06-12
,2021-06-12
18204.0,2021-06-12
13505.0,2021-06-12
15124.0,2021-06-13
14646.0,2021-06-13
12473.0,2021-06-13
16422.0,2021-06-13
15240.0,2021-06-13
14606.0,2021-06-13
16813.0,2021-06-13
17191.0,2021-06-13
16818.0,2021-06-13
17472.0,2021-06-13
15192.0,2021-06-13
17757.0,2021-06-13
,2021-06-13
14298.0,2021-06-14
15078.0,2021-06-14
,2021-06-14
13334.0,2021-06-14
15918.0,2021-06-14
15311.0,2021-06-14
14389.0,2021-06-14
16729.0,2021-06-14
17652.0,2021-06-14
16928.0,2021-06-14
14453.0,2021-06-14
13437.0,2021-06-14
12517.0,2021-06-14
16529.0,2021-06-14
14088.0,2021-06-14
13294.0,2021-06-15
17994.0,2021-06-15
16230.0,2021-06-15
14500.0,2021-06-15
14408.0,2021-06-15
15498.0,2021-06-15
13458.0,2021-06-15
12455.0,2021-06-15
14700.0,2021-06-15
12359.0,2021-06-15
17722.0,2021-06-15
16942.0,2021-06-15
13695.0,2021-06-15
15812.0,2021-06-15
15508.0,2021-06-15
,2021-06-15
13435.0,2021-06-15
17690.0,2021-06-17
14891.0,2021-06-17
15796.0,2021-06-17
16923.0,2021-06-17
15453.0,2021-06-17
14512.0,2021-06-17
13668.0,2021-06-17
17735.0,2021-06-17
13610.0,2021-06-17
12662.0,2021-06-17
15704.0,2021-06-17
14159.0,2021-06-17
17841.0,2021-06-17
15005.0,2021-06-17
15298.0,2021-06-17
17050.0,2021-06-17
17589.0,2021-06-17
12727.0,2021-06-17
15349.0,2021-06-17
12417.0,2021-06-17
13983.0,2021-06-17
15687.0,2021-06-18
12802.0,2021-06-18
17690.0,2021-06-18
15073.0,2021-06-18
14215.0,2021-06-18
16298.0,2021-06-18
15805.0,2021-06-18
12535.0,2021-06-18
15150.0,2021-06-18
16520.0,2021-06-18
12957.0,2021-06-18
14623.0,2021-06-18
14156.0,2021-06-18
17673.0,2021-06-18
12843.0,2021-06-18
16168.0,2021-06-18
15379.0,2021-06-18
14713.0,2021-06-18
,2021-06-18
12540.0,2021-06-18
16825.0,2021-06-19
12380.0,2021-06-19
12868.0,2021-06-19
18072.0,2021-06-19
14606.0,2021-06-19
16422.0,2021-06-19
13089.0,2021-06-19
15073.0,2021-06-19
15969.0,2021-06-19
14525.0,2021-06-19
14583.0,2021-06-19
17015.0,2021-06-19
14180.0,2021-06-19
13266.0,2021-06-19
13050.0,2021-06-19
14375.0,2021-06-19
15311.0,2021-06-19
17124.0,2021-06-19
16841.0,2021-06-19
15640.0,2021-06-19
14958.0,2021-06-19
16098.0,2021-06-19
,2021-06-19
17828.0,2021-06-20
14217.0,2021-06-20
15743.0,2021-06-20
17238.0,2021-06-20
14911.0,2021-06-20
16626.0,2021-06-20
18221.0,2021-06-20
18092.0,2021-06-20
13571.0,2021-06-20
14622.0,2021-06-20
17954.0,2021-06-20
14367.0,2021-06-20
14078.0,2021-06-20
17841.0,2021-06-20
13985.0,2021-06-20
13777.0,2021-06-20
12748.0,2021-06-20
15974.0,2021-06-20
16358.0,2021-06-20
,2021-06-20
15238.0,2021-06-20
13115.0,2021-06-20
16011.0,2021-06-20
13466.0,2021-06-20
14056.0,2021-06-20
13004.0,2021-06-21
16722.0,2021-06-21
15855.0,2021-06-21
12947.0,2021-06-21
14911.0,2021-06-21
12406.0,2021-06-21
15407.0,2021-06-21
13134.0,2021-06-21
16592.0,2021-06-21
14241.0,2021-06-21
15296.0,2021-06-21
15615.0,2021-06-21
14501.0,2021-06-21
14132.0,2021-06-21
16745.0,2021-06-21
18065.0,2021-06-21
12347.0,2021-06-21
15827.0,2021-06-21
17372.0,2021-06-21
14913.0,2021-06-21
17522.0,2021-06-21
12839.0,2021-06-21
17402.0,2021-06-21
12778.0,2021-06-21
,2021-06-21
15867.0,2021-06-21
17841.0,2021-06-21
16113.0,2021-06-21
17576.0,2021-06-21
13969.0,2021-06-21
15679.0,2021-06-22
15628.0,2021-06-22
17115.0,2021-06-22
17088.0,2021-06-22
15114.0,2021-06-22
17064.0,2021-06-22
14573.0,2021-06-22
17797.0,2021-06-22
16370.0,2021-06-22
13533.0,2021-06-22
16005.0,2021-06-22
12409.0,2021-06-22
15527.0,2021-06-22
14178.0,2021-06-22
,2021-06-22
14077.0,2021-06-22
14401.0,2021-06-22
14415.0,2021-06-22
15098.0,2021-06-22
14276.0,2021-06-24
13798.0,2021-06-24
14450.0,2021-06-24
12516.0,2021-06-24
15291.0,2021-06-24
16633.0,2021-06-24
17265.0,2021-06-24
16007.0,2021-06-24
18109.0,2021-06-24
17242.0,2021-06-24
14823.0,2021-06-24
16938.0,2021-06-24
17422.0,2021-06-24
16794.0,2021-06-24
17802.0,2021-06-24
18069.0,2021-06-24
13468.0,2021-06-25
16700.0,2021-06-25
13761.0,2021-06-25
13517.0,2021-06-25
13936.0,2021-06-25
12567.0,2021-06-25
12708.0,2021-06-25
14911.0,2021-06-25
14688.0,2021-06-25
,2021-06-25
12481.0,2021-06-25
14573.0,2021-06-25
13269.0,2021-06-25
15491.0,2021-06-25
15625.0,2021-06-25
17795.0,2021-06-25
17725.0,2021-06-25
15311.0,2021-06-25
12472.0,2021-06-25
15069.0,2021-06-25
14841.0,2021-06-25
16987.0,2021-06-25
17236.0,2021-06-25
17841.0,2021-06-25
13971.0,2021-06-26
15358.0,2021-06-26
17428.0,2021-06-26
17675.0,2021-06-26
15719.0,2021-06-26
18283.0,2021-06-26
15039.0,2021-06-26
16919.0,2021-06-26
13476.0,2021-06-26
17346.0,2021-06-26
15251.0,2021-06-26
17243.0,2021-06-26
14426.0,2021-06-26
16712.0,2021-06-26
16774.0,2021-06-26
14524.0,2021-06-26
14461.0,2021-06-26
15129.0,2021-06-26
15656.0,2021-06-26
17043.0,2021-06-26
13720.0,2021-06-26
15912.0,2021-06-26
,2021-06-26
17179.0,2021-06-26
14997.0,2021-06-26
,2021-06-27
15134.0,2021-06-27
12809.0,2021-06-27
17511.0,2021-06-27
13343.0,2021-06-27
17581.0,2021-06-27
16904.0,2021-06-27
12843.0,2021-06-27
12748.0,2021-06-27
12877.0,2021-06-27
15036.0,2021-06-27
16898.0,2021-06-27
12415.0,2021-06-27
16324.0,2021-06-27
14156.0,2021-06-27
17716.0,2021-06-27
14911.0,2021-06-28
16145.0,2021-06-28
17193.0,2021-06-28
14282.0,2021-06-28
12484.0,2021-06-28
14289.0,2021-06-28
15044.0,2021-06-28
13246.0,2021-06-28
16225.0,2021-06-28
13627.0,2021-06-28
14243.0,2021-06-28
16843.0,2021-06-28
17368.0,2021-06-28
13263.0,2021-06-28
13098.0,2021-06-28
12562.0,2021-06-28
,2021-06-28
14849.0,2021-06-28
17416.0,2021-06-28
15669.0,2021-06-28
16558.0,2021-06-28
17841.0,2021-06-28
17306.0,2021-06-29
13090.0,2021-06-29
17139.0,2021-06-29
12408.0,2021-06-29
15555.0,2021-06-29
,2021-06-29
13735.0,2021-06-29
17426.0,2021-06-29
14776.0,2021-06-29
16869.0,2021-06-29
14936.0,2021-06-29
15311.0,2021-06-29
15356.0,2021-06-29
12731.0,2021-06-29
16923.0,2021-07-01
14646.0,2021-07-01
16805.0,2021-07-01
13097.0,2021-07-01
14162.0,2021-07-01
17769.0,2021-07-01
14004.0,2021-07-01
15544.0,2021-07-01
16931.0,2021-07-01
13089.0,2021-07-01
13632.0,2021-07-01
18109.0,2021-07-01
17562.0,2021-07-01
16326.0,2021-07-01
15334.0,2021-07-01
12421.0,2021-07-01
13047.0,2021-07-01
16744.0,2021-07-01
17299.0,2021-07-01
12837.0,2021-07-01
15076.0,2021-07-02
,2021-07-02
15291.0,2021-07-02
14194.0,2021-07-02
14646.0,2021-07-02
14291.0,2021-07-02
16717.0,2021-07-02
15921.0,2021-07-02
15016.0,2021-07-02
12429.0,2021-07-02
14808.0,2021-07-02
15301.0,2021-07-02
13815.0,2021-07-02
12904.0,2021-07-02
15825.0,2021-07-02
12432.0,2021-07-02
14796.0,2021-07-02
13717.0,2021-07-02
16839.0,2021-07-02
17159.0,2021-07-03
15329.0,2021-07-03
12474.0,2021-07-03
15998.0,2021-07-03
12830.0,2021-07-03
14606.0,2021-07-03
16526.0,2021-07-03
15039.0,2021-07-03
17695.0,2021-07-03
12930.0,2021-07-03
14543.0,2021-07-03
17757.0,2021-07-03
12444.0,2021-07-03
14175.0,2021-07-03
15311.0,2021-07-03
13178.0,2021-07-03
17420.0,2021-07-03
17841.0,2021-07-03
,2021-07-03
12674.0,2021-07-04
16422.0,2021-07-04
15750.0,2021-07-04
14527.0,2021-07-04
16841.0,2021-07-04
14733.0,2021-07-04
17585.0,2021-07-04
14156.0,2021-07-04
14214.0,2021-07-04
